!Sample_title	PI3K_1	PI3K_2	PI3K_3	PI3K_4	PI3K_5	PI3K_6	PI3K_7	PI3K_8	GFP_1	GFP_2	GFP_3	GFP_4	GFP_5	GFP_6	GFP_7	GFP_8	GFP_9	GFP_10	GFP_11
222265_at	5.825269	5.454865	5.368446	5.366043	5.503006	5.344657	5.674951	5.339872	5.855916	5.994408	6.195369	6.225195	6.056914	6.296511	5.982606	5.819859	5.282695	5.064072	5.634812
222266_at	6.117	5.684271	5.772881	5.584992	5.833662	6.156785	6.03861	5.642817	6.852064	6.646246	7.077106	7.571018	7.777659	7.04385	6.888505	6.738194	6.998001	7.121991	7.807171
222267_at	4.875981	5.003381	5.062862	4.763998	4.542914	5.255666	5.304867	5.067618	5.098449	4.924119	4.862747	5.056657	4.982096	5.261567	4.805446	4.908054	4.797288	5.276498	4.855242
222268_x_at	4.137653	4.339708	4.193941	4.143845	4.297224	4.316756	4.256664	4.168833	3.982826	4.329926	4.113719	4.272845	4.012687	4.18975	4.240937	4.105537	4.109973	4.359512	4.108388
222269_at	4.506469	4.477349	4.553318	4.574899	4.943792	4.474884	4.462062	4.610247	4.39873	4.437402	4.313777	4.371392	4.414082	4.553072	4.243088	4.231334	4.642839	4.361591	4.407248
222270_at	3.687323	3.918578	3.655027	3.560271	3.700186	3.754584	3.657013	3.656153	3.567468	3.834388	3.664878	3.617514	3.785015	3.76633	3.760981	4.085644	3.895209	3.810086	3.860819
222271_at	4.311264	4.241353	4.177423	4.172569	4.160915	4.225471	4.151719	4.226906	4.16921	4.073604	4.279419	4.087004	4.217293	4.241353	4.272774	4.477716	4.2909	4.425426	4.218794
222272_x_at	4.299184	3.987152	4.09666	4.186277	4.222705	4.23055	4.204148	4.208042	4.299184	4.645161	4.350595	4.287625	4.255637	4.525476	4.364971	4.666692	4.552407	4.942916	4.414427
222273_at	4.72583	4.789459	4.882626	4.691901	4.767263	5.062112	4.811555	4.762849	4.72583	4.608212	4.770736	4.418174	4.685024	4.39533	4.386093	4.661274	4.782827	4.445235	4.763614
222274_at	4.389118	4.520077	4.42237	4.245306	4.414736	4.337634	4.289865	4.386984	4.858086	4.798982	5.060803	4.752422	4.947666	4.762206	4.947477	4.520077	4.451492	4.619823	4.711826
222275_at	5.248028	5.248028	5.306763	5.182787	5.255714	5.39011	5.354412	5.248028	5.259361	5.38517	5.202878	5.221822	5.055336	5.167357	5.461648	5.441964	5.174825	5.402057	5.66144
222276_at	4.200373	3.987006	4.183278	4.152609	4.108278	4.013831	4.08367	4.075412	4.134938	4.244225	4.158823	4.068637	4.364773	4.126843	4.097812	3.993706	4.185111	4.054577	4.050717
222277_at	4.077958	3.954021	3.862095	3.954021	3.826398	3.878212	4.040079	4.022152	4.012837	3.938877	3.954021	3.989978	3.970473	3.989113	3.981959	3.810457	3.931343	3.888761	3.938342
222278_at	3.909852	3.907771	3.967714	3.873755	4.100513	3.922832	3.988987	4.005274	3.948723	4.030647	4.003316	3.720818	4.119546	3.85079	3.931608	3.674425	3.900697	3.822124	3.696614
222279_at	4.792995	4.968956	4.975369	5.162192	4.980823	4.977326	4.851004	4.608918	4.672727	4.88571	4.987024	4.797265	4.870786	4.869879	4.920688	5.172679	4.961173	4.756254	5.065205
222280_at	6.255037	6.330542	6.450993	6.141683	6.213525	6.44952	6.560107	6.212195	6.933585	6.974189	6.780409	6.806616	7.155895	7.097916	6.971635	6.947526	6.898055	7.052763	6.953077
222281_s_at	4.13221	3.9923	3.998144	4.167443	4.00323	4.059336	4.12429	4.261752	4.233764	4.007347	4.141382	4.025574	4.05764	4.15322	3.946595	4.042352	3.848577	4.267872	3.941086
222282_at	4.614768	4.299967	4.573524	4.224468	4.450425	4.438988	4.397065	4.430774	6.490195	6.552657	7.67598	6.623131	7.803481	7.213322	6.933335	6.184865	6.591906	7.427998	7.275378
222283_at	4.029011	4.216136	3.966054	3.996658	3.827719	4.06637	3.993007	4.142469	3.921469	3.836654	3.96788	3.846578	3.785203	3.880588	3.931542	3.948698	4.023936	4.246843	3.846036
222284_at	4.783345	4.791678	4.901257	4.918385	4.955854	4.835316	4.523972	4.885876	6.011754	5.448778	6.310413	5.898744	5.818755	5.795522	5.850519	5.619626	5.359903	5.744387	6.008831
222285_at	4.248231	4.092805	4.165486	4.195547	4.268361	4.057884	4.148997	4.061183	4.190844	4.292546	4.180373	4.166516	4.116203	4.203019	4.118206	4.345691	4.174886	4.103698	4.355587
222286_at	4.025089	4.189746	4.052515	3.891142	3.921331	4.033994	4.181184	3.938406	4.146812	4.218822	4.287578	4.119668	4.052839	4.212186	4.366479	4.146677	4.138556	4.295832	4.62353
222287_at	3.542327	3.515628	3.475399	3.551314	3.482781	3.524192	3.491584	3.496648	3.46603	3.421257	3.563292	3.524192	3.528236	3.561389	3.487891	3.406743	3.416899	3.565842	3.547469
222288_at	4.312599	4.277905	4.107371	4.432045	4.497057	4.339795	4.281643	4.276797	4.544003	4.585386	4.638767	4.248173	4.346626	4.349072	4.346626	4.588588	4.59853	4.346626	4.338188
222289_at	4.743295	4.299794	4.319811	4.410481	4.485438	4.369524	4.182067	4.485438	4.678208	4.26151	4.555719	4.608454	4.447394	4.67038	4.498375	4.610826	4.668254	4.581686	4.271937
222290_at	4.29573	4.336095	4.12699	4.435958	4.395418	4.297656	4.414982	4.373231	4.756407	4.72186	4.896429	4.780159	4.96331	4.651103	4.451699	4.918478	4.892465	4.916115	5.216013
222291_at	3.970311	3.867635	3.911087	4.038511	4.066288	3.982729	3.931923	3.973736	3.881805	3.965954	3.829401	4.002602	3.968925	4.049062	4.041975	3.976002	4.059899	4.065845	4.018958
222292_at	3.955967	3.898998	3.912424	3.84698	4.030587	3.969331	3.954098	4.006755	4.043526	4.036978	4.130964	3.829243	3.962097	4.095771	4.093786	4.139834	3.971318	4.050186	4.031961
222293_at	4.729527	4.741941	4.865108	4.854332	4.803961	4.727628	4.646986	5.001094	4.908879	4.850605	5.20843	4.875477	4.93842	4.659802	4.875477	5.148741	4.916322	5.053695	4.875477
222294_s_at	5.726239	5.750739	5.595097	5.733172	5.71739	5.565367	5.577137	5.615404	5.351943	5.327373	5.367261	5.498867	5.38202	5.41892	5.45545	5.527738	5.737423	5.460934	5.534269
222295_x_at	4.119125	4.022938	3.988391	3.948984	4.308522	4.113396	4.020177	4.185133	4.31077	4.295873	4.149983	4.25619	4.199413	4.271611	4.307037	4.403617	4.199413	4.53796	4.240858
222296_at	4.022096	3.89344	3.996602	3.91181	3.934391	4.001389	3.912578	4.111571	4.196186	4.016028	3.995364	4.026869	3.980194	4.096792	4.091729	4.028004	4.041805	4.12876	3.966221
222297_x_at	5.976871	5.897025	5.91286	5.793642	5.892073	5.710464	5.782057	5.878377	5.878785	5.569135	5.808955	5.850357	5.763287	5.659726	5.792181	5.659515	5.818441	5.673174	5.818441
222298_at	3.898596	4.146268	4.015106	4.002093	3.99072	3.987316	3.940519	4.065106	3.930932	3.939983	4.185293	4.066107	4.110616	4.104213	4.065106	4.122555	4.198218	4.095592	4.057271
222299_x_at	3.718719	3.773636	3.751752	3.766844	3.641863	3.648436	3.751752	3.75563	3.476299	3.751752	3.751752	3.67508	3.836578	3.817713	3.596634	3.705639	3.782644	3.727857	3.817114
222300_at	3.95827	3.814174	3.844948	3.881217	3.80369	3.865621	3.795185	3.93563	4.195313	3.946765	3.989564	4.103932	3.946765	4.059652	3.943224	4.0192	4.115861	4.098102	3.969201
222301_at	4.139026	4.09585	4.284479	4.033685	4.064667	4.100934	4.155461	3.96891	4.12753	4.100934	4.353845	4.015536	4.141687	4.034525	4.273832	3.967858	3.983534	3.858768	4.200473
222302_at	4.231271	4.174772	4.414775	4.222816	4.28462	4.188293	4.459689	4.493923	4.223034	4.446745	4.443182	4.188307	4.43475	4.376163	4.484438	4.358624	4.423811	4.258345	4.198197
222303_at	5.347351	5.006355	4.977063	5.031206	4.788596	5.116678	5.321893	4.619089	8.321454	8.136251	8.859919	8.485638	8.627794	8.558493	8.256607	8.161297	8.077497	8.163334	8.583536
222304_x_at	4.400434	4.668894	4.554268	4.391031	4.508753	4.512312	4.475032	4.585508	4.764745	4.612261	4.902978	4.708768	4.74944	4.733008	4.763752	5.054311	4.526666	4.743546	4.667789
222305_at	6.155654	5.793927	5.760236	5.579807	5.804775	5.694204	5.609053	5.718181	5.575099	5.411048	5.607531	5.689096	5.482065	5.484816	5.584472	5.924343	5.911641	5.763358	5.729066
222306_at	3.912401	4.253126	4.281182	4.19094	4.105946	4.028505	4.166371	3.928357	4.746	4.689215	5.052681	4.748415	4.915727	4.676131	4.663716	4.641486	4.913867	5.39706	4.895554
222307_at	4.163203	4.074102	4.40884	4.408455	4.244891	4.220504	4.277627	4.250352	4.560505	4.402462	4.523591	4.468174	4.568512	4.676607	4.777896	4.178816	4.456344	4.558401	4.449073
222308_x_at	3.774909	3.769265	3.950667	3.779941	3.895091	3.914366	3.837348	3.902759	3.987286	3.954663	3.976622	4.057969	4.055256	3.907884	3.782873	3.873547	4.012837	4.070655	4.23698
222309_at	4.066612	4.333872	4.394772	4.434081	4.205358	4.217436	4.178323	4.071608	4.210905	4.54476	4.493188	4.311027	4.453435	4.269935	4.289133	4.297942	4.906617	4.650342	5.034539
222310_at	4.192497	3.972543	4.030613	3.908533	3.914737	3.936153	4.06437	3.937365	4.54365	4.152672	4.627126	4.45301	4.530023	4.202804	4.325587	4.294258	4.452697	4.826488	5.627818
222311_s_at	4.37663	4.371151	4.266717	4.318457	4.216286	4.36951	4.543231	4.302257	4.921522	5.17792	5.513834	4.904535	5.881663	5.328073	4.941985	4.638268	4.777704	4.697186	5.734638
222312_s_at	4.858474	5.070391	4.852441	4.745589	4.8969	5.265403	4.924034	4.803111	4.740676	4.686369	4.650371	4.781807	4.437124	4.390863	4.653823	4.362214	4.538444	4.76083	4.562911
222313_at	4.038915	4.111755	4.117729	4.056742	4.111847	3.721804	4.156789	4.054763	4.41306	4.31981	4.798173	4.699614	4.600207	4.796427	4.459545	4.739085	4.951611	4.792058	5.287662
222314_x_at	4.412022	4.305361	4.155601	4.255271	4.304143	4.090912	4.296804	4.291444	4.552898	4.55363	4.550902	4.61603	4.374566	4.469212	4.464933	4.237079	4.435749	4.240678	4.492651
222315_at	4.306253	4.394644	4.306253	4.404315	4.153728	4.298908	4.373987	4.454657	4.212795	4.2909	4.306253	4.520519	4.17676	4.310074	4.236198	4.421044	4.342462	4.306253	4.068752
222316_at	4.130136	4.230876	4.132336	4.091812	4.249929	4.11178	4.307306	3.805264	5.79503	5.397942	5.64265	5.514788	5.321959	5.100153	5.148779	5.661618	5.985534	5.299699	6.035323
222317_at	3.762395	3.719124	3.745988	3.838841	3.705101	3.633993	3.719133	3.735868	3.833245	3.670846	3.726954	3.802867	3.710543	3.792992	3.646971	3.936816	4.015007	3.841414	3.924776
222318_at	4.501534	4.229816	4.385921	4.252543	4.229816	4.327854	4.323623	4.531549	4.739703	4.354923	4.334504	4.252401	4.237221	4.384852	4.311792	4.229816	4.229816	4.03758	4.227244
222319_at	3.955034	3.854278	3.991063	4.066233	3.935876	3.953825	4.057547	4.066233	4.121895	4.222134	4.150972	4.074839	4.152987	4.136255	4.118107	4.319571	4.248501	4.385779	4.332627
222320_at	3.816121	3.741455	3.628041	3.719238	3.676276	3.768782	3.795583	3.686226	3.844063	3.791079	3.693932	3.864879	3.795238	3.773324	3.873912	4.082967	4.31403	3.996537	4.193945
222321_at	3.659736	3.990433	3.948878	3.918081	3.889501	3.788124	3.759572	3.919959	3.890333	3.836662	3.985106	3.863275	3.914879	4.069738	3.861902	3.928312	4.203019	3.997503	4.040973
222322_at	3.781755	3.843216	3.922131	3.831647	3.996975	3.735609	3.824479	3.846129	3.810321	3.779509	3.827696	3.791397	3.72037	3.688231	3.938664	3.846129	3.805977	3.909823	3.852436
222323_at	4.468363	4.443146	4.437039	4.352626	4.352626	4.15835	4.353592	4.284839	4.386061	4.441378	4.616838	4.282661	4.469715	4.640294	4.523585	4.71057	4.211789	4.431517	4.307796
222324_at	3.955932	3.887069	3.815897	3.963208	4.096089	3.983609	4.005743	4.005743	3.959618	4.082102	4.003863	4.005743	4.140388	4.005743	4.005743	3.994978	4.024702	4.154497	3.9754
222325_at	3.732046	3.728994	3.638973	3.853711	3.585141	3.838645	3.831371	3.679903	3.701392	3.712355	3.680364	3.674144	3.846946	3.881045	3.716333	3.579675	3.603161	3.773846	3.811123
222326_at	3.908485	3.971287	3.995508	4.254004	4.038267	4.015332	3.978647	4.101336	4.040332	4.045347	3.915432	4.090304	4.118765	4.124619	4.084034	4.094985	4.228306	4.267218	4.351598
222327_x_at	4.562684	4.67963	4.556359	4.779619	4.82537	4.854255	4.502195	4.530631	4.435224	4.300535	4.319763	4.525645	4.527398	4.490791	4.37921	4.459427	4.573794	4.87354	4.573794
222328_x_at	3.865321	3.988506	3.980839	4.005665	4.144242	3.867683	3.966091	4.209952	3.907903	3.799885	4.026911	4.010542	4.053098	3.892728	3.989717	4.002532	4.125303	4.063786	4.002532
222329_x_at	4.232024	4.087447	4.290992	4.053804	4.327888	3.944475	4.030437	4.217782	4.398953	4.235108	4.18366	4.085623	4.194476	4.650393	4.350072	4.110929	4.213026	4.289008	3.951374
222330_at	4.018296	3.913654	4.032473	4.020445	3.95278	3.748243	3.84853	3.794597	3.907238	4.179069	3.95278	3.995863	3.901937	3.87909	3.960256	3.952538	4.023421	3.931088	3.957636
222331_at	4.226817	4.186487	4.206758	4.353717	4.229228	4.261503	4.09605	4.381967	4.233997	4.361217	4.248322	4.477079	4.263924	4.416379	4.385876	4.276431	4.249865	4.284698	4.217101
222332_at	3.840921	3.644721	3.878828	3.823374	3.746022	3.793981	3.812335	3.7536	3.797648	3.861844	3.840529	3.8862	3.929542	3.809374	3.866538	3.776864	3.763032	3.746845	3.759554
222333_at	8.26483	7.759471	7.780047	7.476673	7.709467	7.831779	8.319072	7.952768	9.704652	9.761491	9.987367	9.873266	10.07794	9.750256	9.600585	9.267469	9.267159	9.531169	9.402332
222334_at	4.37814	4.092936	4.278131	4.314149	4.250485	4.176874	4.259944	4.121124	4.38763	4.328364	4.436774	4.419312	4.289759	4.191537	4.292423	4.374462	4.297923	4.444783	4.220006
222335_at	4.13507	4.156736	4.195826	4.082645	4.15504	4.058525	4.34675	4.364842	3.965325	4.400938	4.165116	4.164773	4.2606	4.230461	4.097472	4.078839	4.170661	4.14503	4.14503
222336_at	3.886675	3.775761	3.676908	3.67115	3.882821	3.789449	3.69188	3.653384	4.049626	3.876811	3.996159	3.8875	3.972276	4.04477	3.959123	3.946212	3.986135	3.859692	4.001047
222337_at	4.271229	4.228402	4.160561	4.254379	4.247128	4.018057	4.277296	4.313848	4.236313	4.211679	4.29874	4.302946	4.218844	4.371469	4.163358	4.538056	4.74054	4.443851	4.325324
222338_x_at	5.198425	4.787259	4.990026	4.955782	5.068361	4.822978	5.032727	4.953448	6.386169	5.891588	6.444248	6.597326	6.388576	6.304055	6.116766	6.535366	6.21112	6.785499	6.569762
222339_x_at	4.3743	4.075217	4.060414	4.187719	4.059857	4.223837	4.089806	4.409875	4.280967	4.356438	4.478019	4.419924	4.637592	4.328524	4.440109	4.58343	4.317069	4.877397	4.44499
222340_at	3.930868	3.928169	3.977031	3.917252	3.973664	3.956061	4.13328	4.05889	4.130332	3.993945	4.069769	4.234073	4.053305	4.271328	4.021105	4.091331	4.125043	3.859135	4.007614
222341_x_at	4.022911	4.007874	4.054393	4.062805	4.212879	3.890819	4.01106	3.966641	4.111485	4.09249	4.266439	4.281588	4.058351	4.405962	4.189346	4.084197	4.280445	4.270751	4.274282
222342_at	3.737231	3.751142	3.802308	3.736825	3.71202	3.873284	3.792971	3.837163	3.652786	3.771522	3.834321	3.826256	3.90095	3.869778	3.963121	3.773305	3.932881	4.087906	3.843167
222343_at	4.223785	4.241964	4.180698	4.077473	4.137633	4.229216	4.175543	4.393178	3.830529	3.961162	3.97714	3.929992	3.93727	3.855466	3.962492	4.181373	4.147873	3.927205	3.816142
222344_at	3.896038	3.92879	4.005999	3.984445	3.910396	3.784915	3.998414	3.803889	4.069255	3.952052	4.031995	4.139861	4.294936	3.842634	4.045764	3.999033	4.209949	4.111798	4.10502
222345_at	4.69728	4.788232	4.71071	4.601184	4.873285	4.452456	4.658949	4.592173	4.82394	4.542604	4.726065	4.680909	4.75963	4.604632	4.977213	4.510839	4.523976	4.729962	4.721324
222346_at	4.776536	4.583246	4.548604	4.428484	4.494689	4.521646	4.934136	4.833583	5.107619	5.00835	5.109594	5.100942	5.118109	5.229209	4.984775	4.873129	4.809007	4.764762	4.984686
222347_at	3.790308	3.930252	3.82425	3.843164	4.02665	3.910187	4.072983	3.967833	4.062974	3.976354	4.134314	4.010715	3.957829	4.064975	3.882286	4.410888	4.228122	4.278198	4.044465
222348_at	4.069048	3.866812	4.052005	4.110016	4.015137	3.89976	4.176272	4.136269	5.927363	6.389008	7.264929	6.34972	7.717556	6.30012	6.202818	6.620581	6.509701	6.907008	7.517728
222349_x_at	5.42569	5.280896	5.253231	5.334643	5.238858	5.253717	5.397318	5.329747	5.592996	5.472881	5.373864	5.316227	5.551606	5.308674	5.43415	5.570349	5.16126	5.182667	5.297418
222350_at	4.057835	3.968627	4.157728	4.124481	3.989805	4.033583	4.06361	4.204416	4.021034	3.828385	4.014884	3.978594	3.99398	4.081314	3.910835	4.266704	4.061819	3.984396	4.148018
222351_at	4.576043	4.265629	4.349685	4.524238	4.440882	4.406527	4.476594	4.183143	5.025341	4.693419	4.486856	4.693774	4.718083	4.595442	4.51863	4.392258	4.426428	4.409379	4.628395
222352_at	5.228015	5.097577	5.054799	5.095184	5.309923	5.061555	5.272031	5.281679	5.503508	5.44767	5.711608	5.572657	5.428911	5.484438	5.31973	5.190795	5.208075	5.187116	5.119387
222353_at	3.809532	3.931127	4.009215	4.049606	3.901896	3.883345	3.753226	3.957366	4.120239	4.036672	4.211625	3.995243	4.100224	4.016695	3.999565	4.038279	3.928378	4.155886	3.866457
222354_at	4.701137	4.535103	4.552436	4.388828	4.498375	4.477668	4.692346	4.617994	4.56554	4.761319	4.670548	4.697097	4.553425	4.528358	4.758781	4.57555	4.44348	4.405915	4.666559
222355_at	4.013586	3.871511	3.897916	3.970617	3.970617	3.884482	3.930434	3.940357	4.009843	3.909851	4.044377	3.963417	3.811895	4.024401	3.919794	3.902758	4.090912	4.013975	4.039042
222356_at	4.108549	3.977265	4.035908	4.017263	3.996658	4.049424	3.963484	3.942412	4.275181	4.045312	4.179093	4.363028	4.032408	4.131562	4.276434	4.146455	4.035908	4.203019	4.200595
222357_at	3.973112	3.775632	3.82707	3.951556	3.944026	3.919895	3.900544	4.043724	4.115316	4.34281	4.324515	4.287369	4.640502	4.444203	4.365457	4.318762	4.206536	4.476249	4.792344
222358_x_at	4.427591	4.370804	4.415806	3.974549	4.635277	4.42099	4.438314	4.325312	5.468242	5.242057	6.980164	6.535364	6.713537	6.152895	6.426169	5.199742	6.3089	6.364859	6.78667
222359_x_at	3.962817	4.030488	4.044047	4.075515	4.094824	3.873451	4.174141	4.089273	4.181954	4.117729	4.172761	4.15427	4.018571	4.026646	4.082245	4.057951	3.967314	4.145948	4.200595
222360_at	4.180364	4.325542	3.966037	4.141035	4.232804	4.017635	4.003596	4.044994	3.904531	4.13439	3.9668	3.962982	4.040603	4.073163	4.24062	4.073932	4.19623	4.275882	4.364679
222361_at	4.564653	4.921514	4.817053	4.879882	4.912722	4.811191	4.902651	4.991945	4.358685	4.427495	4.574538	4.709964	4.41644	4.610358	4.479523	4.484732	4.570295	4.545777	4.525648
222362_at	4.131805	4.117113	4.186508	4.152487	4.145405	4.013033	4.02318	4.300865	4.3045	4.254084	4.121793	4.308619	4.270685	4.283781	4.353882	4.122935	4.136538	4.193776	4.030845
222363_at	3.902781	3.942245	4.023799	3.90581	4.214363	4.043325	3.948663	4.018919	4.198436	4.046412	4.125614	4.17319	4.002176	4.200461	4.021665	4.186806	4.083736	4.000704	4.088559
222364_at	4.126431	4.118872	4.140594	4.083388	4.005206	4.084105	4.266971	4.142723	4.276701	4.240677	4.196419	4.145892	4.09824	4.255395	4.294674	4.608751	4.846001	4.4794	4.240677
222365_at	3.908955	3.826708	3.985249	4.06423	3.977942	3.949045	3.863861	3.798621	4.09701	3.99213	3.990204	3.906268	3.893884	3.951862	3.848124	3.843817	3.86658	3.806395	4.009263
222366_at	4.13065	3.956445	3.984428	4.211745	3.963061	4.095591	4.181897	3.87986	4.911809	4.851976	4.690615	5.361403	5.015285	4.876772	4.89857	4.960047	4.488256	5.188929	5.172502
222367_at	4.000382	3.968563	4.023072	4.005096	4.127786	4.060147	4.114524	4.061664	4.069007	4.184335	3.918511	4.059403	4.081062	4.236785	4.060147	4.084722	4.116843	4.190583	3.946242
222368_at	4.592286	4.4966	4.644183	4.652857	4.73781	4.685363	4.432742	4.319893	4.968132	4.70297	5.64316	5.331733	5.051442	5.131329	4.996305	4.70297	5.077518	5.176701	5.405497
222369_at	5.348241	4.988371	4.851523	5.04433	4.923456	5.131134	5.2088	5.019243	5.114539	5.195696	5.162348	5.126658	5.283939	4.923182	5.193864	4.846548	5.11007	5.332128	5.964601
222370_x_at	4.000574	3.870723	3.878047	3.980661	3.93074	3.868125	3.901601	3.847498	4.105727	4.036398	4.08758	4.068899	4.124908	4.0067	3.99333	4.091963	4.172888	4.000574	3.933564
222371_at	4.099755	4.122166	4.044667	4.031075	4.009759	3.869652	4.17343	3.961241	4.8387	4.584581	5.702527	5.168227	5.418796	4.946232	4.601624	4.997379	4.588642	5.641402	5.700038
222372_at	4.252545	4.021222	4.270142	4.118808	4.383862	4.247071	4.277646	4.332006	4.836477	4.956225	5.151875	5.199872	5.372161	5.015168	5.043726	5.316702	4.996442	5.426091	6.115328
222373_at	4.227601	4.072474	4.081094	4.086214	4.213638	4.184443	4.170547	4.201654	4.126069	4.159543	4.214534	4.319579	4.230134	4.005933	4.151889	4.047077	4.349721	4.268936	4.306478
222374_at	3.916444	4.025821	4.08129	4.103092	4.317069	4.05918	4.163955	4.080899	4.122772	4.231443	4.122772	4.239876	4.122772	4.183624	4.210599	4.143158	4.206627	4.105476	4.119715
222375_at	3.887435	3.894356	4.1285	3.948412	4.176145	3.899035	4.002575	3.988554	4.065744	4.157029	4.56997	4.550255	4.808525	4.357118	4.520197	4.380146	4.248211	5.01569	4.910604
222376_at	4.820003	4.684313	4.675344	4.92591	4.845811	4.775428	4.818843	4.514009	4.410008	4.123397	4.580067	4.354649	4.323156	4.737098	4.458249	4.319787	4.39707	4.446498	4.463447
222377_at	4.26321	4.046238	4.217974	4.167597	4.128204	4.091046	4.333166	4.286201	4.343121	4.281308	4.014744	4.18112	4.186266	4.30961	4.155194	4.455544	4.086096	4.046073	4.060754
222378_at	3.97939	3.878472	3.78145	3.703557	3.851168	3.666065	3.824285	3.880085	3.859635	3.707685	3.830881	3.977021	3.911154	3.891697	3.827735	3.936686	3.846578	3.922101	3.932024
222379_at	4.130099	3.986338	4.423693	4.260179	4.155061	4.027389	4.210091	4.051159	4.268915	4.200781	4.294656	4.292228	4.070881	4.221474	4.140087	4.257956	4.237121	4.564458	4.239504
222380_s_at	4.776351	4.198924	4.311017	4.038703	4.690669	4.417342	4.558187	4.304406	6.486873	6.486873	7.246898	7.087417	7.570587	7.164016	6.910099	6.172557	6.930954	7.041753	7.115508
222381_at	4.283248	3.896457	4.04243	4.258184	4.051296	4.139426	4.129435	4.114265	4.482894	4.447917	4.273499	4.42867	4.441024	4.291084	4.218679	4.533589	4.035142	4.135959	4.123602
222382_x_at	4.068867	3.898955	4.063737	3.900284	3.97393	3.899533	3.987252	4.007292	3.868667	3.923235	3.876212	4.071534	3.857523	3.722885	3.983423	3.897484	3.753669	3.781501	3.863095
222383_s_at	4.251744	4.418825	4.232417	4.366385	4.257834	4.329739	4.331807	4.199978	4.308789	4.466938	4.443075	4.421072	4.418756	4.47461	4.342918	4.258241	4.410091	4.384119	4.308443
222384_at	4.059336	4.16478	3.983719	4.082685	4.093619	4.059336	4.129721	4.026534	3.975581	3.9227	4.047199	4.130383	4.059336	4.064098	4.030909	3.957652	4.030778	3.95981	4.027299
243_g_at	9.861512	9.615816	9.763648	9.61678	9.795867	9.494506	9.569711	9.585836	9.734119	9.610437	9.710915	9.677229	9.581498	9.549679	9.851523	9.468168	9.487148	9.634136	9.430003
266_s_at	10.09114	9.779667	9.759674	9.639025	9.580309	9.60395	9.829014	9.885831	9.203914	8.96069	9.251912	9.139127	8.954224	8.995027	9.190907	9.568113	9.4042	9.41715	9.539799
31637_s_at	7.741388	7.888144	8.101223	7.910848	7.736082	7.955775	8.018905	7.750794	7.206419	7.371715	7.66458	7.486464	7.486979	7.521881	7.485374	6.651979	6.913212	7.293789	7.050822
31799_at	4.326099	4.390625	4.363625	4.371942	4.096259	4.216172	4.32067	4.276281	4.304382	4.360641	4.297199	4.334502	4.283606	4.369514	4.376407	4.262379	4.44911	4.408589	4.421493
31807_at	6.316297	6.664656	6.596333	6.704842	6.548439	6.378002	6.355697	6.456928	6.330722	6.596165	6.454371	6.435878	6.55394	6.626871	6.454268	6.584747	6.570605	6.628869	6.29696
31826_at	6.575959	6.587507	6.580739	6.523188	6.531933	6.349005	6.474409	6.477358	6.383909	6.532959	6.608016	6.36458	6.605775	6.577615	6.699319	6.263154	6.599125	6.491046	6.410938
31835_at	4.071346	3.965535	3.993205	3.90515	4.027111	3.892542	3.960124	3.821201	3.973032	3.996072	4.097156	3.987483	3.907915	4.001125	4.136471	3.927861	3.933613	4.021668	3.867164
31837_at	8.249113	8.11364	8.304103	8.031939	8.277276	8.281778	8.442335	8.395332	8.581444	8.609509	8.761539	8.694409	8.894316	8.944963	8.765985	8.270735	8.26818	8.386786	8.474074
31845_at	6.876593	6.979472	6.986808	7.168213	7.317048	6.928404	6.914639	7.046859	6.676111	6.550781	6.595022	6.606131	6.453547	6.613945	6.68858	6.642015	6.602971	6.453363	6.326148
31846_at	8.76803	9.015226	9.040441	9.21895	9.076502	8.924134	8.760538	8.899446	9.410208	9.171495	9.066256	9.025612	9.165876	9.350213	9.323397	9.24019	9.096373	9.174931	8.905304
31861_at	5.207072	5.000352	5.232287	4.943187	5.142624	4.978664	5.160157	5.134787	5.00609	5.248316	5.278598	5.121568	5.227578	5.103532	5.270551	4.997816	5.082295	5.14589	4.818534
31874_at	6.638662	6.310184	6.299557	6.442605	6.239738	6.388865	6.335577	6.342278	5.654722	5.705347	5.548115	5.390031	5.971373	5.689429	5.404879	5.565783	5.496883	5.356746	5.882319
32029_at	6.439823	6.430292	6.33997	6.405091	6.563138	6.521274	6.389575	6.584015	6.559145	6.512272	6.549909	6.575461	6.400525	6.512398	6.680476	6.642309	6.618587	6.517873	6.303915
32032_at	6.506679	6.898201	6.624788	6.596554	6.612222	6.638602	6.451464	6.458406	6.315823	6.084906	6.356531	6.301129	6.207018	6.375654	6.346188	6.315886	6.212866	6.19118	6.201105
32042_at	4.726801	4.808484	4.65052	4.758146	4.778788	4.880466	4.587533	4.547657	4.473675	4.62093	4.538462	4.570342	4.4232	4.535731	4.574432	4.572202	4.466922	4.640719	4.392676
32062_at	5.830174	5.650182	5.494081	5.561878	5.733222	5.657475	5.533818	5.583252	6.009407	6.126693	6.069747	5.821605	6.026764	6.322275	6.087748	6.351966	6.204556	6.231198	6.065184
32069_at	6.288091	6.26162	6.137505	6.257596	6.239389	6.362719	6.434757	6.18508	6.197808	6.143283	6.119714	6.322192	6.254489	6.099376	6.178669	6.081117	6.083701	6.107809	6.505709
32088_at	4.198065	4.219558	4.225968	4.201723	4.140188	4.180104	4.256216	4.082819	4.301272	4.143373	4.010293	4.036413	4.034822	4.04952	4.074553	4.278647	4.361575	4.326892	4.326452
