	GFP-1	GFP-2	GFP-3	GFP-4	GFP-5	GFP-7	GFP-8	GFP-10
DYNLL2	6.01281233138294	6.00856321227829	5.83278085917171	5.63991350140187	6.29104318626181	5.60620814474652	5.57287436437639	6.14958261501961
MSX2P1	0	0	0.18947494329998	0	0	0	0	0.0837269330239229
EPX	0	0.155250022628938	0	0.0952626766519401	0.252575368780586	0.13862755950156	0	0.414322299020624
MKS1	3.04532385498042	2.71941691562446	2.72414946692554	2.93343695472167	3.15501749894914	2.48066097201701	2.86507758294934	2.91699938394169
LPO	0.362597733566366	0.390521229127899	0.139876067610204	0.583087738642755	0.607402094610016	0.243637560901032	0.285609799363686	0.176367076895165
MPO	0.179360724992926	0.132268618242858	0.190937759451257	0.230276225814248	0.216231065264327	0.173577775434835	0.0713696684089064	0.164128983423789
BZRAP1	0.0263459465274692	0.0567224317543222	0	0.067892675687614	0.0321151216333847	0.122995637490951	0.117323398113198	0.138346077363672
BZRAP1-AS1	0.511721087853148	0.270065437234903	0.437185383770308	0.245524831074141	0.490017172058056	0.185308919014198	0.217973945723825	0.175259529685165
SUPT4H1	6.32863314599033	6.36826905829142	6.42529087746546	6.17059022903284	6.44231172852239	6.3281035395042	6.33087381723539	6.44431875339697
RNF43	2.32655236494525	2.37847708808332	2.16805252333323	2.67178585455368	2.229122855505	2.1367021193362	2.17195520465342	2.26211584334836
HSF5	0.0489471734517008	0	0	0	0.224786302343139	0	0	0.249089713880879
MTMR4	3.48201079214931	3.62444756030584	3.22914488879945	3.34981171370382	3.6512336548069	3.198491666853	3.12434087748368	3.72793121278762
LOC101927688	0	0.960107140987495	0	0.360662627928657	0	0.704403190807298	0.32156513536101	0.991826987414907
SEPT4	0.580851344703669	1.15428633366073	0.658159995969155	0.557105341770314	1.21480213549369	1.12112029669756	0.697344297491828	0.797696034136401
C17orf47	0	0.10106487277385	0	0	0	0	0	0
TEX14	0.0804766415112428	0.169699852158236	0.0858609881671023	0.20162080076922	0.232875352525721	0.0777957118892532	0.0467913100300954	0.108786091701748
RAD51C	4.12177919615979	4.0449144046252	3.99404937602519	4.00694652067589	4.89466578245739	4.35544189970526	4.18064424312288	4.79689910474095
PPM1E	0.796584289181224	0.625167922739033	0.875083852967472	0.887598405028569	1.57805527164028	1.06252347268567	0.698470368302108	1.50323207953022
TRIM37	4.70425298894085	4.74210108896506	4.52512616645581	4.5107303642191	4.79097560525933	4.3373265129806	4.4878751948485	4.71360396042546
SKA2	4.44508198695434	4.40310413853227	4.59563986094317	4.42288881887481	4.37243071154702	4.38822387797541	4.15689049060607	4.46799341148482
PRR11	0.361681101087359	0.912455475828812	0.643636206252757	0.544412574092725	0.806994611173901	0.509282656356233	0.539423509279556	1.13546249087379
SMG8	5.39698278218682	5.48112510582341	5.47293788457978	5.61088762361416	5.49643368656546	5.56677691539333	5.59024635031932	5.38955727822802
GDPD1	2.26404363016171	1.92715486801764	2.06735693030784	2.07305322915709	2.11994465275276	1.83483185644913	2.22219791799016	2.15758767706153
YPEL2	3.49529260617501	3.36353357353897	3.35699481765208	3.11381605115704	2.949221823636	3.00800754271753	3.01884024573089	2.96562017836458
DHX40	4.72345494721078	4.88446497687959	4.68073159178513	4.61873245735872	5.22807256712153	4.94563944778425	4.5948506407415	5.30973613414272
CLTC	7.24421355967802	7.23440774404221	7.13475387128369	7.26253423431589	7.26643018581228	7.4098534969047	7.21315359307369	7.15710067112143
PTRH2	7.2806950877985	7.22254908615076	7.23779679750139	7.47838800523354	7.53922716689447	7.4477968500596	7.54949025353265	7.74652198715566
VMP1	7.44993651168522	7.50585884896273	7.58853931914485	7.83509620551394	7.65265750248229	7.65359113435343	7.73178118874753	7.70818477683907
MIR21	2.30474935618195	3.79307588179784	3.52744819518054	4.43342039662792	4.1576055431278	3.3943648915215	3.33027689315751	3.55586174159532
TUBD1	3.56068379373655	3.36688251944333	3.38475746388006	3.57404540978119	3.58406915486457	3.55412880073038	3.22298308993324	3.79778928185242
RPS6KB1	4.53123290189891	4.32200916323225	4.24621405455237	4.34440519584641	4.67202027717527	4.3428046604979	4.35804997009407	4.47216076786609
RNFT1	4.79761607271142	4.55981409644532	4.79591646172159	4.88803582467919	4.57674682522123	4.78522569225549	4.77000880326185	4.62260170353248
LOC101927755	1.24219859108563	0.993096029191367	1.55888847262165	1.31479170975466	2.17672387502425	1.2134147322229	0.970180947418609	1.96351908491957
TBC1D3P1-DHX40P1	1.81278017487545	1.32412416500703	1.59205850837981	1.48902014095973	1.8516870710344	1.55667465065687	1.84778535737556	2.03139782154068
MIR4737	2.64487643861115	3.10802194701135	3.08554790131064	2.97617438192305	1.65044064708495	2.60279411885918	3.46786450221235	3.93990000430465
HEATR6	3.56706058011629	3.67436151445373	3.71159450303673	3.63841383437375	3.82444796062837	3.65874997410376	3.64602262417633	3.72680417032589
LOC645638	4.35180597478905	3.79952819679936	4.01259089857587	3.88146252513983	1.41912405856375	3.53487225720457	3.67974256625385	2.93616797529261
LOC653653	2.14549267822384	2.93599147908465	2.17941782930123	2.41055572684261	2.45455872795525	2.5171864910498	2.03288599936912	2.98212285319305
USP32	4.70590739660196	4.6457431937701	4.54734117940096	4.43047990213429	4.50641065716825	4.47487072575812	4.5451828244219	4.45379846824614
SCARNA20	0	0	0	1.27895518976848	0	1.03840773460935	0	0
C17orf64	0	0	0	0	0.444673476275235	0	0	0
APPBP2	4.5563042123076	4.49596284459741	4.51940464599772	4.60883057085198	4.4653503116981	4.56973081353877	4.49988150874301	4.4724577525964
PPM1D	4.11554386567524	4.13280544646962	3.882218417371	3.89714194610991	4.6043353855532	4.18205174250066	3.9579038991841	4.48942586772937
BCAS3	3.05513296575365	3.11357705775034	3.09109159158854	3.04366275336841	3.29080494587568	3.18973817892264	3.15478045145463	3.4476629252763
TBX2	3.50149067702818	3.99800583500655	4.02275841214687	3.39129868109372	3.81487013625367	3.82522530386316	3.45749974943185	3.66126656843104
C17orf82	0.946544360503926	1.4409251890104	0.760270653619843	0.447474705005353	0.64734582203398	0.6204106359445	0.616193673325409	0.815211137117849
TBX4	0.487547029342531	0.52347783636427	0.515780998090944	0.982667972244647	0.189426136467753	0.222080754629026	0.481360872072423	0.143464236340098
NACA2	5.79537215605452	5.65852013865808	5.81611819371252	5.52484106962906	5.55178413645775	5.92149123933656	5.7700842585919	5.66690280078297
BRIP1	0.874924876746384	1.14382629218429	1.05456294091433	1.38544023646039	1.98170162179884	1.54239178483432	1.17496616316301	2.25676169581469
INTS2	2.74130459082057	2.91887489280925	2.68126824664451	2.87786557225272	3.05022195201611	2.77566558285764	3.0627773639624	2.97311009136198
MED13	4.95611858313025	4.83470478772878	4.86498933899866	4.894589850938	4.9065843412088	4.78339542117347	4.77980680802668	4.78348474524981
TBC1D3P2	0	0	0	0.124252471881208	0.116413100915817	0.0928129385964815	0	0.17023525458332
METTL2A	4.26660590175692	4.50011318152079	4.40377104640013	4.63544079177679	5.29452653710521	4.56238192586769	4.52398988844221	5.19074612045054
TLK2	4.17894159271353	4.0055964685029	4.16766985957281	4.21416640459519	4.17280555205938	4.07308137949351	4.1985161225818	4.21097454310957
MRC2	7.40397784807299	7.77458364465988	7.46589856400209	7.30901893518871	7.68553721839621	7.5784338146991	7.36700986603834	7.67984591132908
MARCH10	0.0930687746176128	0.148927618890896	0.279396649749453	0.334953732778578	0.166185221046608	0.366927803979172	0.252726727230185	0.382115443749223
TANC2	3.48764120376784	3.63129413005727	3.32161781807195	3.39075202358592	3.54230765388238	3.43575193425925	3.35473298670659	3.63213216490208
CYB561	5.56162923509431	5.65362064468902	5.13060891275398	5.29990788863859	5.81221305981127	5.29067152226937	5.17006113636556	5.84761532930872
ACE	1.31908533570387	1.57601005911066	1.18807983255837	0.917163448386124	1.29918722522392	1.12524628873408	1.28514615824833	1.3966641933051
KCNH6	0	0	0	0	0.117979717136114	0	0	0.0888181715499314
DCAF7	5.20493163991417	5.29431465790141	5.06962878266814	5.08079237554882	5.00909308220656	5.08758683840791	5.14641028462265	5.14488563504285
TACO1	5.14489764608047	5.13101937506515	5.28117385893753	5.09075421875191	4.97964036855672	5.1764453954026	4.99847888587128	5.00128640123565
MAP3K3	3.72564357957242	4.24594572594939	3.78545647361712	3.61587837576718	4.402130675268	3.75099531371328	3.69972341006793	4.27858909928256
LIMD2	4.1217165494648	4.39922576487347	4.46988613359524	3.88770391252921	3.86197971221162	4.08889771961991	4.08541189528756	3.94615938739571
LOC729683	1.96355765409234	2.30570528039212	2.53090095048776	2.00054687235095	2.22959121318328	1.99133374862304	1.83563021552549	2.21087606998631
STRADA	3.79114035918836	3.58194903837096	3.67609458629892	3.41270489103552	3.92455555836717	3.86241576364074	3.66751082701499	3.9594153589184
CCDC47	6.86751841043067	6.94383939907414	6.72954227715688	7.10761728263883	7.64187425643804	7.18496128251695	7.18576232483709	7.55793305765135
DDX42	6.51978747793277	6.41660828402046	6.4990967310762	6.59908909244081	6.7903768536523	6.50199906672398	6.50388670097308	6.76954300893425
FTSJ3	5.8127311133445	5.89699058647308	5.75845941141289	6.02103279609196	6.18906988028252	5.949266412515	5.9353862005675	6.10681378629102
PSMC5	7.51738187544632	7.60442011417334	7.5841001084927	7.36242091074148	7.70319743991927	7.54621436971573	7.53880040136746	7.61395319223329
SMARCD2	5.83884055830844	5.81155237297558	5.74298308192978	5.76985289481968	6.11893940937859	5.61702856187967	5.63453395233288	6.08618106000087
TCAM1P	0	0	0	0.0784904384872545	1.5523335298835	0.270868714150213	0	1.53976737401356
CSH2	0	0	0	0	0.543608026590022	0	0	0.295525316964739
GH2	0	0	0	0	0	0	0	0
CSH1	0	0	0	0	0	0.20069708984598	0	0.189866869674474
GH1	0.41725963309506	0.241768689163881	0.237871313026627	0	0.268824959130425	0.216555378740423	0.254260475049951	0
CD79B	0.924409652602844	0.450301923593952	0.310278787068153	0.666216187463789	0.34957114417298	0.814578422710818	0.471939816977954	0.494284219414479
SCN4A	0	0	0	0.099343539788321	0	0.0740453116199492	0.0298271031961553	0.0924445989592453
PRR29	0.587147306923573	0.482758869789294	1.11862136834219	0.620328667588831	0.739209797839682	0.570546441882977	0.505700395327158	0.735476536928744
ICAM2	2.42709913931575	2.94272835220749	2.19678239929958	2.21823138426915	2.92582594951441	3.08184887538941	3.0495847265861	3.27020937098153
ERN1	3.43930562247132	3.45191680537625	2.95934673479959	2.92137651739187	3.18441711475867	2.93943900076625	2.86988982936419	3.06193264683563
SNORD104	6.92586857798363	6.71675996545362	6.9119523414661	6.84040724878165	6.71382970591174	5.96939528782132	6.46982917508154	6.38053626498079
SNORA76C	2.07041034525073	1.73161070365217	0	2.37388655391496	3.33915916114334	0	2.83380067479529	2.77086362235057
TEX2	6.25251253399282	6.2508075841605	6.13350158529575	6.50980431836799	6.24670854731117	6.3568637264321	6.4061925340685	6.16414627260979
PECAM1	2.06554753878465	2.75568359047604	2.97803075766354	2.56427059097339	2.50325949593938	2.8449050382146	3.50613508350259	2.29707981405937
MILR1	2.7751871025522	2.92681941483012	2.47669882474921	2.17855961303346	2.27638606301194	2.35773265574486	2.12402432671923	2.4599462089902
POLG2	3.37089278306309	3.43024900025612	3.43282602359042	3.15571842512831	3.82312226423553	3.4442698782249	3.23073984056417	3.64419451962457
DDX5	9.11399760658555	9.10494546543044	9.18499943833615	9.34296811098066	9.27881706900415	9.18109920277013	9.20336010197798	9.19778150430023
MIR3064	8.06362411532546	8.50572381176367	8.68749532289199	8.89450084175554	8.02748779474638	7.78825482290044	8.34260348389109	8.22099514403402
MIR5047	8.47440946776615	8.99094479419648	9.07506654695386	9.41679885360374	8.75067884462453	8.58222144729933	8.73655951617102	8.83952059681799
CEP95	4.32144451887426	4.29257692374152	4.41293532467502	4.28422828442048	4.88496594831362	4.12160559280392	4.26229653453922	4.58215404047583
SMURF2	6.82202985615002	6.7712706666048	6.9238979188393	7.05862464268696	6.2796738464901	6.75389014190484	6.95346546435487	6.08888851117389
LOC146880	4.15772418957346	4.39284908461216	4.571156323833	4.68234967051127	4.25042064482369	3.87300900888401	4.09711494941031	4.23496015432108
PLEKHM1P	2.98967624795342	3.08758193826037	2.79002139140166	2.8646565344409	2.84146909302912	2.31779974662061	2.6555589991036	2.72512722045595
LRRC37A3	1.47407922803052	1.47038260015603	1.90966268952838	1.56768872434604	1.73322991751974	1.48015014134148	1.59200189063973	1.88347147130884
AMZ2P1	1.28841746849549	1.57193817482728	1.93345717965874	1.5556959069793	1.29863857940266	1.54137736590019	1.5334470549807	1.25582196662557
GNA13	5.49830569818047	5.48191853224954	5.46850436040254	5.31947010670578	5.48610676210071	5.42602353985963	5.3335515402266	5.27074508803084
LOC100507002	0.856533329305617	1.07208337940566	1.05879484366915	1.2170628451491	0.992904728752864	1.2449767527289	0.551729522694726	0.635420584713698
RGS9	1.24742364438751	1.57212364054905	1.26910514143931	1.36784476677096	0.681890924344573	0.927866483424099	1.29450950070044	1.00041614271233
AXIN2	1.59042506425038	1.95650718838452	1.96439875474082	1.3660592646338	1.73721703130228	1.94451278130485	1.54909304625289	1.63472805109702
CEP112	1.55583273084085	2.06527907571955	2.2767462737002	1.80324500944987	2.19407207162195	2.42236456792449	2.21674621954351	2.12795568187595
APOH	0	0	0	0	0	0.155857852774562	0.183654739840808	0
PRKCA	2.83409574727303	2.87839760828122	2.96265447021765	2.87660544069132	2.97383779508505	2.93942799619046	2.9608418749525	2.9447009612532
CACNG4	2.86530973209841	2.52853597139994	2.75436204290832	2.67966229894069	2.56081771709145	1.99853817566559	2.31988688158234	2.58661266952167
HELZ	3.63427422949625	3.68518685848049	3.48933670440949	3.58613042703832	3.88581285044938	3.51001413164217	3.56058161610189	3.87191229970543
PSMD12	7.14009944714536	7.13163761536313	7.2801352373563	7.44358464052143	7.51311347954742	7.43345464835469	7.39885237385199	7.43061350126585
PITPNC1	2.62513482278468	2.22795761978194	2.26628180827953	2.34426359938207	2.50617410680523	2.19967503245448	2.25227702529188	2.56757096498611
NOL11	5.91857743617535	5.83548802262405	5.99792548289429	6.01254507920307	6.45586434573537	6.00457354924862	6.07127034252812	6.26937319274859
BPTF	3.97149513055303	3.86656705923383	3.77373395538341	3.78773336398159	4.17996702426509	3.7494555947707	3.76455507903001	4.09886080535145
C17orf58	4.34315265053088	4.23568217051929	3.94754530195076	3.90446447372644	4.20814301451708	3.93181839023253	4.15920047968349	4.2522971983017
KPNA2	6.96776267980553	7.02680791755389	6.89232110461491	6.99803887183838	7.60037129231473	7.25245162738146	7.07568514332909	7.49613610358945
LINC00674	3.67952988495257	3.7790150359717	3.74381011720785	3.54277460988389	3.58583380459101	3.40891722106522	3.60901789940676	3.66386988795312
LOC440461	0.51776834721105	0.358197806752317	0.797751124925416	0.746124450335821	0.707351859421238	0.222540034998601	0.482273991962015	0.836656655560806
AMZ2	5.23043794115798	5.39241619819	5.3729213125201	5.04179929441002	4.91375271086941	5.2670133710938	5.19596676737324	5.13369163217488
ARSG	1.06863123019317	1.20319679676442	0.713572147790424	0.885771400543008	0.936545119811701	0.567319294555338	1.17711775292573	1.03157550196433
SLC16A6	0.516469784872867	0.800315933009675	0.427699779481164	0.68671119686587	1.89392325454888	0.352925016122287	0.36577610396005	2.01303414907262
PRKAR1A	7.02473633590083	7.02780591371385	6.97025477331303	6.92046137595154	6.8984793224651	7.13524418095931	6.93476844259397	6.77646381066605
WIPI1	6.61308961645208	6.63679178050714	6.56071273451195	6.39554362831128	6.16933049449228	6.35952386537596	6.25108741821126	6.17940789220436
MIR635	3.27588318340543	3.9235846711129	3.12715049258997	2.25850124806949	3.01306406092206	3.23091883959389	3.66061467989461	2.92371637288858
FAM20A	0.662607291042938	0.263365233311987	0.0465547080023551	0.263687026788049	0.336080805262118	0.438904479633886	0.358491017914745	0.18855816152333
ABCA8	0.306018877825493	0.443499923381883	0.17157583932503	0.127856809613456	0.157619342621237	0.32311215366249	0.217771760116579	0.147348419726593
ABCA9	0.664846659252201	0.967404764860274	1.1553743840189	0.913042826834083	1.17953617094495	0.724517189829271	0.673690265883334	1.11642032502602
ABCA6	0.311610323235153	0.0817316755070074	0.486332036586847	0.275144994811004	0.607402094610016	0.331950085207521	0.244544036556757	0.708336617612245
ABCA10	0.662320170034574	0.475156491916204	0.655235413120101	0.717626462578524	0.604109574282247	0.256741261318393	0.444187184527515	0.472504560407436
ABCA5	2.95900056521599	2.94122331764864	2.99713960498913	3.09308063423174	3.15788431016851	2.95119234798573	3.0380141300205	3.21522695118278
MAP2K6	0.203906685571401	0.220532591880403	0.216952383015937	0.261183377683122	0.455078015567548	0.286795226148008	0.335379138395431	0.428075150004732
KCNJ16	0.0447319860819353	0	0.0477643179703944	0	0	0	0	0
KCNJ2-AS1	0.55066878203057	0.706680969122645	0.581876676735757	0.75148202012499	0.278434748441415	0.292110722674333	0.34149331055448	0.454318715502426
KCNJ2	2.03849478329472	1.7317043022754	1.63769308542293	1.88200156221066	1.34726663271255	1.47546556485257	1.62702958673197	1.58007292868009
LOC102723505	5.81009055721229	5.47150578690919	6.06621826674401	5.6598888972574	5.1049838698873	4.9099521895983	5.32469619677294	5.30075319085079
LINC01152	2.08791712878415	2.12588680013441	2.36556446653609	2.25818226711805	1.94761977085123	1.52425910191679	1.77194431939545	1.83280077871656
LOC102723517	5.74557492015654	5.24270033079911	5.33430933872296	5.19732704238479	5.13913173275786	4.84697562811136	5.0168659453054	5.54546946564815
SOX9-AS1	1.81004248102932	1.70032188249085	1.48980353931416	1.46531360609909	1.20235661777802	1.16390891151212	1.52226727679874	1.6237417175077
LOC101928205	0	0.534954094420348	0.667267927815466	0.344485063909297	0.224029380033588	0.413676861534815	0.306960264484511	0.248257776571739
SOX9	7.79528951947351	7.66264736586679	7.67482190617899	7.97777068306315	7.27889939490206	7.89949684067535	7.96770572061526	7.24247279166106
LINC00673	5.07944704006691	4.4988716849355	4.68890335130814	4.82595169436399	4.26272301911827	4.5296455967452	4.79705833342501	4.51078862031275
LINC00511	1.46142045860652	0.807008990697448	1.05049114754093	1.04576624110323	0.880920975031568	0.931594072886283	0.65615329961173	0.935186239833491
SLC39A11	3.96205871405002	3.86716562000926	3.83247669820438	4.13747021863826	4.04522495256306	4.21586559716569	3.84422450883077	4.17635836698873
SSTR2	0.610233064985711	1.06594480289474	1.12217275642518	0.755560386447178	0.494914897264378	0.944503069538292	0.778299595497093	0.799578383334553
COG1	4.66989986368147	4.72165107644114	4.69717504523647	4.72739473366478	4.71078618614217	4.65308729248911	4.61376862717535	4.79322720997184
FAM104A	4.78443656200666	4.81123516865236	4.80262497818445	4.5340635977613	4.78380797424311	4.77060481442626	4.72940027184263	4.61592535600602
C17orf80	3.4496015095518	3.3089363520091	3.33992264853707	3.29963332276736	3.4089995709811	3.45343176632476	3.31814880650928	3.5493892168385
CPSF4L	0	0	0.303791693317814	0	0	0	0.32423575569882	0
CDC42EP4	6.20709332886656	6.05314278940783	6.10799096060598	6.07821302215989	5.78082910921196	5.8144028882423	5.87475195663795	5.75508079081255
SDK2	3.26708826504743	3.24031240392175	3.32124562046653	3.54075473879931	3.35447743507468	3.47353540629572	3.35907008594798	3.34890760264373
RPL38	9.91295965139252	9.87238207912038	10.165905888468	9.85404542311592	9.8925725308562	10.0010783930957	9.85750312538911	9.98523418049163
MGC16275	0.892472165882281	1.03975900445853	0.89091163866261	0.864698530244342	0.877177740790937	0.683924444476546	0.988537862561694	0.744591849282515
TTYH2	1.6396490616209	1.51051948809335	1.65557663021924	1.80487526695094	2.27960163985159	1.68302074340542	1.71028768458673	2.35168497718542
DNAI2	0	0	0	0	0.204227429829105	0	0	0
KIF19	0.0551165167208829	0.551928778460589	0.0588385688228867	0.267400005127554	0.131104747463171	0.154234824801608	0.488309796080179	0.235387266650575
BTBD17	0	0	0	0	0	0	0	0.106953154284697
GPR142	0	0	0	0	0.169609124851641	0	0	0.246011980166271
GPRC5C	4.43519028993394	4.08035712849631	4.0013645076753	3.98021808042236	3.95636337358277	3.46940002800934	3.70681068498135	4.05283247858108
CD300A	0.677669370086333	0.724456974795972	0.56623562187799	0.575179662421054	0.450121285308835	0	0	0.184500055876153
CD300LB	0	0.182138566495134	0	0	0	0.0836932465545967	0	0
CD300C	0	0	0	0	0	0.119469976853937	0	0
C17orf77	0.292479718700398	0.0855971998657752	0	0.287296208503634	0.185554234957362	0.148643288709398	0.40366118662673	0
CD300E	0.0569256179642921	0.232837240102026	0	0.1443423709427	0	0	0	0.0519025153757823
RAB37	0.109361490535054	0	0.275537555979767	0.072413673761878	0.0677681972800958	0	0	0.0507984463446389
SLC9A3R1	6.23481804409556	5.93670628520655	5.975156721916	5.84280283267854	6.08839562524123	5.35144118607254	5.73677640979334	6.10090663546067
NAT9	5.87791704584852	5.8509193851077	5.88041159592192	5.7892939480219	5.94978578422889	5.45357262020795	5.7208122249633	5.87384170235641
TMEM104	4.04216163111261	4.26306032715031	4.1689632873004	4.11795735744537	4.58202218817956	3.87817195284176	4.17498267236475	4.51307544613742
GRIN2C	0.0810664800126561	0	0.454911542172347	0.10508806619538	0.277144629413514	0	0.221650798210312	0.306533554227742
FDXR	4.33111804061222	4.39180929960658	4.29680273909086	3.97555752349827	4.08937038343609	4.20700893610738	4.11030146097957	4.19824676446417
FADS6	0	0	0	0	0	0	0	0.154350389095838
USH1G	0.162577163850875	0	0	0	0	0.0543636649255255	0.0644640177256994	0
OTOP3	0	0	0	0	0.0992573713132877	0	0	0
HID1	3.90363563292575	3.70640972358915	3.27979772746186	3.4796789497465	3.50716188542465	2.97959275441916	3.27560411688621	3.3982559327904
CDR2L	5.04456605200715	5.31130311249469	5.12907502094287	4.71711270015741	5.32694974932471	4.94229606169212	5.05563823063341	5.14235918147045
ICT1	5.69151082495514	5.99291267851347	5.93162621377094	5.72530698945478	6.10877660608195	5.81996821230015	5.92427567495145	5.98379831478734
KCTD2	4.21746008485623	4.16907304842617	4.08296826599463	4.03980365178718	4.07366108457882	3.810256190704	3.92040962320439	4.04561514126856
ATP5H	7.84547852212599	8.05403121516231	8.2688369524917	8.0113562905935	7.93197232915085	8.21673676163924	8.07231312822955	8.0670337868387
SLC16A5	2.22615034486703	2.25823134124182	2.07635311551646	1.74884934483723	1.68071339810239	1.91753188662824	1.46886837181368	1.61818583709666
ARMC7	3.38898210723845	3.07126424148411	3.04886688004549	2.8467344517397	3.36341577723689	2.60675687307589	2.73879382006887	3.43008117187475
NT5C	5.46699151730542	5.57698338274647	5.52483704027593	5.66445078518398	5.47398332833253	5.32110519057522	5.17867108708739	5.49039727275935
HN1	6.11600270572135	5.91422673449114	6.10965629625061	6.1954366929014	5.9428467632515	5.99896081339543	6.17101635953043	6.11280115267535
SUMO2	7.44303833032461	7.48338118061131	7.70918887928184	7.46104831644869	7.80016635350652	7.67843247061899	7.42368042562074	7.67765248625352
NUP85	4.83920042240411	4.95361412989091	5.07656485440843	4.90162390325901	5.30526420301239	4.99767058947671	5.03954675040862	5.40227100988617
GGA3	4.61925685875234	4.51278647262927	4.47914960556185	4.24581228486037	4.51517324266733	4.15120888572592	4.3917939843893	4.31746717404982
MRPS7	6.17763608725326	6.1810069856504	6.39697654087521	6.35294003233711	6.47057547291254	6.24322950885405	6.27845380060395	6.47374853047111
MIF4GD	4.08409022353734	3.83702043774523	4.08806949222294	3.84744446567633	3.93733558822166	3.914762543849	3.55537680311755	3.99773052266646
LOC100287042	0.348392083691979	0.61813508546926	0.433342093376822	0.651969583846118	1.00062303382745	0.453451156090306	0.75753639698747	0.995963808239522
SLC25A19	2.7514103516719	3.08501240764504	2.17064068484265	2.21434601341172	4.47963123521757	2.74324838929951	2.33567640223412	4.145652930149
GRB2	6.50027840003104	6.63014611675089	6.50934099853932	6.37813241267063	6.71642232253348	6.43063628811867	6.41172724549577	6.61585518248138
KIAA0195	3.67962573863116	3.75936659761281	3.72374045637811	3.42512539952436	3.87465388778218	3.58596260221076	3.53147995182952	3.89909469134506
CASKIN2	3.30758460371195	3.42937813152158	3.39028751180235	3.31482337087547	3.88906452323051	3.02063446529322	3.14363430284727	3.83152295158742
TSEN54	4.58198587393199	4.68984564465218	4.39237232137842	4.30215505183108	5.80026873379405	4.01585430931797	4.12631772006203	5.63506034446851
LLGL2	5.23403256654455	5.12563901296132	4.96795734651759	4.90555781014147	5.36745109638491	4.3298925573462	4.87639636287512	5.23542722291087
MYO15B	1.42731648520157	1.6776541753448	1.52124662988738	1.3437619314851	1.51645880979402	1.28821701339245	1.29643998561059	1.18702580535164
RECQL5	3.17700583241212	3.26792937143825	3.08530241450971	3.08333515325511	3.07369149229364	2.90700651847585	3.23203684960209	3.07829141645939
SMIM5	0.636251550629624	0.906423407289214	0.616580738702208	0.626160821700487	0.526130995289535	0.279919748222717	0.49984484543264	0.540068800162422
SMIM6	0.425115143970272	0.246599645863039	0.631751086234827	0	0.274146977771998	0.220920203550401	0	0
SAP30BP	6.06623375366117	6.19456533392411	6.11912586883303	6.19574214445532	6.56308003969175	6.02763081624635	6.1893354873303	6.45587836350956
ITGB4	7.74737246743959	7.70895788156831	7.51421183507864	7.9678473996135	8.28586244043934	7.88186489440281	7.96404111373387	8.19217155543893
GALK1	4.35703865005321	4.39731311038362	4.64131145624918	4.3176942771892	4.97404957966767	4.07086332052523	4.45710816051614	5.02650234072961
H3F3B	9.12409054182347	9.06728520863961	9.14491601009385	9.14734161479484	8.98532827515553	9.07205038703401	9.10198925711117	8.9139800065873
MIR4738	1.39543714970314	1.4720121759618	0	0	0	1.3645063250755	1.52309854703238	0
UNK	3.56051722838215	3.59759411736461	3.70969213291839	3.47847922239645	3.42689225913275	3.35145001415285	3.56001004278082	3.50987108703961
UNC13D	3.91212006135271	3.71445319601688	3.59938047421013	3.65224604310071	2.98295883940354	2.89900782464466	3.00988386762911	3.13631506417053
WBP2	8.0464576390191	8.10866576045667	8.04675028009699	7.98111824096418	7.75130526031462	7.87735972361348	7.92909178266872	7.7167323098369
TRIM47	7.18241055650437	7.40308891776264	7.11730383708886	7.19767221848353	7.58244154248826	7.11436333409896	7.11640442254431	7.47894230064103
TRIM65	4.26557687800086	4.49746638714077	4.24726159879408	4.01382607725505	4.49607152325421	3.85065617780327	4.06525194284017	4.67133333736916
MRPL38	6.14401916347333	6.11486620950599	6.07337910120779	6.02626412049594	6.16698559149799	5.82687441792778	6.08479127392065	6.16659472766452
FBF1	1.3671427563439	1.62208135536767	1.79650668246382	1.54640903919009	2.2400400333282	1.33659161400872	1.28415935680311	2.17333020410415
ACOX1	4.53919030311961	4.4537366756937	4.43585559025938	4.54054298459561	4.38629671567605	4.55200985052342	4.5125044453813	4.42272331046768
TEN1-CDK3	0.785975737721774	0.638027235939017	0.863709983416213	0.785781801740598	0.554178373865565	0.76508881924619	0.666800540632365	0.625612387932118
EVPL	3.04206560664534	2.70187696263882	2.66996857337975	2.56736573626196	2.43817111530476	1.936932249862	2.33896881911158	2.57520091125196
SRP68	6.40732383571379	6.39538778946958	6.42289160909431	6.38652586409716	6.69438489279275	6.4216760892394	6.44207564277518	6.57295442973694
GALR2	1.41832025240522	1.66040998813025	1.08237167963829	1.73266070023578	2.34660480505247	1.54518170161464	1.5471601784797	2.08244647008376
ZACN	0.470149384034975	0.143763084176008	0.270112442734319	0.588450594413914	0.770479517918721	0.128316461660542	0.151454709367891	0.690306305751735
EXOC7	5.56644837923647	5.48846906242555	5.3330131799855	5.35649563627399	5.55482572418138	5.17533439874014	5.42496021158995	5.54643352045179
FOXJ1	0.147276479998883	0.0819724422264134	0.156893418138343	0.0979489217103999	0	0	0.0864568061523976	0.068891967979187
RNF157-AS1	0	0	0	0	0.110493016162224	0	0	0.0831289683572538
RNF157	0.158369144922525	0.559105500797826	0.423371380473777	0.0536939438095236	1.54258607158267	0.258332596773354	0.18058404792695	1.46927554459129
